"","scientific.name","common.name","iconic.taxon.name","observed.on","place.guess","latitude","longitude","positional.accuracy","user.id","captive.cultivated","url","image.url"
"654","Prunus virginiana","chokecherry","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3755237354,-68.0750138616,6,6015567,"false","https://www.inaturalist.org/observations/131616506","https://inaturalist-open-data.s3.amazonaws.com/photos/224005792/medium.jpg"
"655","Urocerus taxodii","","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3403165596,-68.0632172904,145,255732,"false","https://www.inaturalist.org/observations/131598371","https://inaturalist-open-data.s3.amazonaws.com/photos/223973671/medium.jpg"
"656","Lycaena phlaeas","small copper","Insecta","2022-08-20","Birch Harbor",44.3760681152,-68.0749664307,4,242755,"false","https://www.inaturalist.org/observations/131597933","https://inaturalist-open-data.s3.amazonaws.com/photos/223973098/medium.jpeg"
"657","Danaus plexippus","monarch","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3353416667,-68.0592583333,4,1552603,"false","https://www.inaturalist.org/observations/131596933","https://inaturalist-open-data.s3.amazonaws.com/photos/223984029/medium.jpg"
"658","Lycaena phlaeas","small copper","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.33538,-68.0591666667,4,1552603,"false","https://www.inaturalist.org/observations/131596825","https://inaturalist-open-data.s3.amazonaws.com/photos/223970900/medium.jpg"
"659","Coenonympha california","common ringlet","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3353716667,-68.0591888333,4,1552603,"false","https://www.inaturalist.org/observations/131596394","https://inaturalist-open-data.s3.amazonaws.com/photos/223970623/medium.jpg"
"660","Polistes fuscatus","dark paper wasp","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.335655,-68.0580833333,4,1552603,"false","https://www.inaturalist.org/observations/131596149","https://inaturalist-open-data.s3.amazonaws.com/photos/223969840/medium.jpg"
"661","Sericomyia chrysotoxoides","oblique-banded pond fly","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3358616667,-68.057975,4,1552603,"false","https://www.inaturalist.org/observations/131595634","https://inaturalist-open-data.s3.amazonaws.com/photos/223969757/medium.jpg"
"662","Cisseps fulvicollis","yellow-collared scape moth","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3353633333,-68.0590666667,5,6045679,"false","https://www.inaturalist.org/observations/131595577","https://inaturalist-open-data.s3.amazonaws.com/photos/223968882/medium.jpg"
"663","Danaus plexippus","monarch","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3352533333,-68.0591361667,5,6045679,"false","https://www.inaturalist.org/observations/131595389","https://inaturalist-open-data.s3.amazonaws.com/photos/223968489/medium.jpg"
"664","Cercyonis pegala","common wood-nymph","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3353366667,-68.0591805,5,6045679,"false","https://www.inaturalist.org/observations/131595135","https://inaturalist-open-data.s3.amazonaws.com/photos/223968011/medium.jpg"
"665","Popillia japonica","japanese beetle","Insecta","2022-08-20","Winter Harbor, ME 04693, USA",44.3358333333,-68.0594444444,NA,531333,"false","https://www.inaturalist.org/observations/131595127","https://inaturalist-open-data.s3.amazonaws.com/photos/223967996/medium.jpeg"
"666","Cercyonis pegala","common wood-nymph","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3353383333,-68.0592028333,5,6045679,"false","https://www.inaturalist.org/observations/131594846","https://inaturalist-open-data.s3.amazonaws.com/photos/223967538/medium.jpg"
"667","Cercyonis pegala","common wood-nymph","Insecta","2022-08-20","Winter Harbor, ME 04693, USA",44.3358333333,-68.0594444444,NA,531333,"false","https://www.inaturalist.org/observations/131594839","https://inaturalist-open-data.s3.amazonaws.com/photos/223967514/medium.jpeg"
"668","Popillia japonica","japanese beetle","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.335795,-68.0580971667,16,1552603,"false","https://www.inaturalist.org/observations/131594535","https://inaturalist-open-data.s3.amazonaws.com/photos/223966970/medium.jpg"
"669","Cornus canadensis","canadian bunchberry","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3366728088,-68.0632600174,8,531333,"false","https://www.inaturalist.org/observations/131594454","https://inaturalist-open-data.s3.amazonaws.com/photos/223966813/medium.jpeg"
"670","Daucus carota","wild carrot","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3358033333,-68.0585861667,4,1552603,"false","https://www.inaturalist.org/observations/131594118","https://inaturalist-open-data.s3.amazonaws.com/photos/223966126/medium.jpg"
"671","Catocala antinympha","sweetfern underwing moth","Insecta","2022-08-20","Acadia National Park, Bass Harbor, ME, US",44.2405533333,-68.3039383333,17,1350093,"false","https://www.inaturalist.org/observations/131593757","https://static.inaturalist.org/photos/223965547/medium.jpg"
"672","Ilex mucronata","mountain holly","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3365928433,-68.0640501491,44,6045673,"false","https://www.inaturalist.org/observations/131592843","https://static.inaturalist.org/photos/223963690/medium.jpg"
"673","Xanthoria parietina","common sunburst lichen","Fungi","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.34068,-68.0653695,20,255732,"false","https://www.inaturalist.org/observations/131592517","https://inaturalist-open-data.s3.amazonaws.com/photos/223962965/medium.jpg"
"674","Carcinus maenas","european green crab","Animalia","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3406633333,-68.0653,7,255732,"false","https://www.inaturalist.org/observations/131592326","https://inaturalist-open-data.s3.amazonaws.com/photos/223962579/medium.jpg"
"675","Fucus vesiculosus","bladder wrack","Chromista","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3407283333,-68.0654971667,23,255732,"false","https://www.inaturalist.org/observations/131592202","https://inaturalist-open-data.s3.amazonaws.com/photos/223962324/medium.jpg"
"676","Camponotus herculeanus","hercules ant","Insecta","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3403166667,-68.0655666667,4,255732,"false","https://www.inaturalist.org/observations/131591990","https://inaturalist-open-data.s3.amazonaws.com/photos/223961919/medium.jpg"
"677","Onoclea sensibilis","sensitive fern","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3401666667,-68.0640028333,21,255732,"false","https://www.inaturalist.org/observations/131591760","https://inaturalist-open-data.s3.amazonaws.com/photos/223961469/medium.jpg"
"678","Lysimachia borealis","northern starflower","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.34013,-68.0636055,13,255732,"false","https://www.inaturalist.org/observations/131591629","https://inaturalist-open-data.s3.amazonaws.com/photos/223961324/medium.jpg"
"679","Cornus canadensis","canadian bunchberry","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3402283333,-68.0622416667,10,255732,"false","https://www.inaturalist.org/observations/131591486","https://inaturalist-open-data.s3.amazonaws.com/photos/223961075/medium.jpg"
"680","Ilex mucronata","mountain holly","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3369257026,-68.065185478,4,6015567,"false","https://www.inaturalist.org/observations/131590333","https://inaturalist-open-data.s3.amazonaws.com/photos/223959087/medium.jpg"
"681","Cornus canadensis","canadian bunchberry","Plantae","2022-08-20","Acadia National Park, Hancock County, US-ME, US",44.3366690061,-68.0632610987,46,6045673,"false","https://www.inaturalist.org/observations/131589698","https://static.inaturalist.org/photos/223963997/medium.jpg"
"682","Aralia nudicaulis","wild sarsaparilla","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3367255726,-68.0648461546,4,6015567,"false","https://www.inaturalist.org/observations/131589592","https://inaturalist-open-data.s3.amazonaws.com/photos/223957852/medium.jpg"
"683","Strymon melinus","gray hairstreak","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3351496199,-68.0589811401,11,5766163,"false","https://www.inaturalist.org/observations/131588613","https://inaturalist-open-data.s3.amazonaws.com/photos/223955730/medium.jpg"
"684","Danaus plexippus","monarch","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3361643036,-68.0592739139,35,5766163,"false","https://www.inaturalist.org/observations/131587485","https://inaturalist-open-data.s3.amazonaws.com/photos/223953904/medium.jpg"
"685","Popillia japonica","japanese beetle","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3361813053,-68.0592099564,35,5766163,"false","https://www.inaturalist.org/observations/131587290","https://inaturalist-open-data.s3.amazonaws.com/photos/223953281/medium.jpg"
"686","Lycaena phlaeas","small copper","Insecta","2022-08-20","Winter Harbor, ME 04693, USA",44.33591997,-68.05841805,6,6045676,"false","https://www.inaturalist.org/observations/131586835","https://static.inaturalist.org/photos/223952428/medium.jpeg"
"687","Spiraea alba","white meadowsweet","Plantae","2022-08-20","Winter Harbor, ME 04693, USA",44.3361265685,-68.0583639254,3,531333,"false","https://www.inaturalist.org/observations/131586449","https://inaturalist-open-data.s3.amazonaws.com/photos/223951650/medium.jpeg"
"688","Popillia japonica","japanese beetle","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3363439923,-68.0620342941,4,6045673,"false","https://www.inaturalist.org/observations/131586209","https://static.inaturalist.org/photos/223963866/medium.jpg"
"689","Coccinella septempunctata","seven-spotted lady beetle","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3362752676,-68.0620390672,4,6045673,"false","https://www.inaturalist.org/observations/131585931","https://static.inaturalist.org/photos/223950767/medium.jpg"
"690","Popillia japonica","japanese beetle","Insecta","2022-08-20","Winter Harbor, ME 04693, USA",44.33600669,-68.05861273,9,6045676,"false","https://www.inaturalist.org/observations/131585576","https://static.inaturalist.org/photos/223950126/medium.jpeg"
"691","Argiope aurantia","yellow garden spider","Arachnida","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3362941972,-68.0590665363,35,5766163,"false","https://www.inaturalist.org/observations/131585376","https://inaturalist-open-data.s3.amazonaws.com/photos/223949782/medium.jpg"
"692","Comptonia peregrina","sweetfern","Plantae","2022-08-20","Winter Harbor, ME 04693, USA",44.3362324887,-68.0618022926,3,531333,"false","https://www.inaturalist.org/observations/131584874","https://inaturalist-open-data.s3.amazonaws.com/photos/223948859/medium.jpeg"
"693","Comptonia peregrina","sweetfern","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.336492249,-68.0618077439,6,6045673,"false","https://www.inaturalist.org/observations/131584126","https://static.inaturalist.org/photos/223947495/medium.jpg"
"694","Danaus plexippus","monarch","Insecta","2022-08-20","Winter Harbor, ME 04693, USA",44.3364625687,-68.0618116405,24,531333,"false","https://www.inaturalist.org/observations/131583818","https://inaturalist-open-data.s3.amazonaws.com/photos/223946962/medium.jpeg"
"695","Danaus plexippus","monarch","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3364580248,-68.0618071812,4,6045673,"false","https://www.inaturalist.org/observations/131583698","https://static.inaturalist.org/photos/223946810/medium.jpg"
"696","Danaus plexippus","monarch","Insecta","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3364347839,-68.0618216745,4,6015567,"false","https://www.inaturalist.org/observations/131583410","https://inaturalist-open-data.s3.amazonaws.com/photos/223946352/medium.jpg"
"697","Lotus corniculatus","bird's-foot trefoil","Plantae","2022-08-20","Winter Harbor, ME 04693, USA",44.336114,-68.0589762,16,531333,"false","https://www.inaturalist.org/observations/131583001","https://inaturalist-open-data.s3.amazonaws.com/photos/223945561/medium.jpeg"
"698","Prunella vulgaris","common selfheal","Plantae","2022-08-20","Winter Harbor, ME 04693, USA",44.3360577,-68.05873251,7,6045676,"false","https://www.inaturalist.org/observations/131582515","https://static.inaturalist.org/photos/223944912/medium.jpeg"
"699","Trifolium pratense","red clover","Plantae","2022-08-20","Acadia National Park, Birch Harbor, ME, US",44.3403033333,-68.0608528333,9,255732,"false","https://www.inaturalist.org/observations/131581540","https://inaturalist-open-data.s3.amazonaws.com/photos/223960854/medium.jpg"
"700","Bombus ternarius","tricolored bumble bee","Insecta","2022-08-19","Schoodic Loop Rd, Birch Harbor, ME, US",44.3801283333,-68.066475,4,71842,"false","https://www.inaturalist.org/observations/131492537","https://inaturalist-open-data.s3.amazonaws.com/photos/223779841/medium.jpg"
"701","Urocerus albicornis","white-horned horntail","Insecta","2022-08-19","Acadia National Park, Bar Harbor, ME, US",44.3273736735,-68.1759085852,102,1902882,"false","https://www.inaturalist.org/observations/131480349","https://static.inaturalist.org/photos/223756653/medium.jpg"
"702","Colaptes auratus","northern flicker","Aves","2022-08-19","Acadia National Park, Southwest Harbor, ME, US",44.2428533333,-68.3080216667,3,1350093,"false","https://www.inaturalist.org/observations/131462708","https://static.inaturalist.org/photos/223724968/medium.jpg"
"703","Tapinella atrotomentosa","velvet-footed pax","Fungi","2022-08-18","Hancock County, US-ME, US",44.3842158624,-68.2510663393,9,5175135,"false","https://www.inaturalist.org/observations/131441533","https://static.inaturalist.org/photos/223686557/medium.jpeg"
"704","Rosa rugosa","rugosa rose","Plantae","2022-08-18","Hancock County, US-ME, US",44.3189716626,-68.2337339356,3,5175135,"false","https://www.inaturalist.org/observations/131441381","https://static.inaturalist.org/photos/223686279/medium.jpeg"
"705","Pleurozium schreberi","red-stemmed feather moss","Plantae","2022-08-18","Winter Harbor, ME 04693, USA",44.3364483333,-68.0624833333,NA,1151163,"false","https://www.inaturalist.org/observations/131433541","https://inaturalist-open-data.s3.amazonaws.com/photos/223672477/medium.jpeg"
"706","Prunus virginiana","chokecherry","Plantae","2022-08-18","Acadia National Park, Bar Harbor, ME, US",44.3174283333,-68.1912783333,4,2183725,"false","https://www.inaturalist.org/observations/131403920","https://inaturalist-open-data.s3.amazonaws.com/photos/223615429/medium.jpg"
"707","Dryocampa rubicunda","rosy maple moth","Insecta","2022-08-18","Acadia National Park, Mount Desert, ME, US",44.3244583333,-68.2850583333,4,2183725,"false","https://www.inaturalist.org/observations/131403875","https://inaturalist-open-data.s3.amazonaws.com/photos/223614562/medium.jpg"
